Sep=;
#X1;-673;(-2692)
#Z1;-617;(-2468)
#X2;672;(2688)
#Z2;616;(2464)
#scale;1:4
seed;#;badlands;bamboo_jungle;beach;birch_forest;cherry_grove;cold_ocean;dark_forest;deep_cold_ocean;deep_frozen_ocean;deep_lukewarm_ocean;deep_ocean;desert;eroded_badlands;flower_forest;forest;frozen_ocean;frozen_peaks;frozen_river;grove;ice_spikes;jagged_peaks;jungle;lukewarm_ocean;mangrove_swamp;meadow;mushroom_fields;ocean;old_growth_birch_forest;old_growth_pine_taiga;old_growth_spruce_taiga;pale_garden;plains;river;savanna;savanna_plateau;snowy_beach;snowy_plains;snowy_slopes;snowy_taiga;sparse_jungle;stony_peaks;stony_shore;sunflower_plains;swamp;taiga;warm_ocean;windswept_forest;windswept_gravelly_hills;windswept_hills;windswept_savanna;wooded_badlands
714664965868359662;47;6862;2998;66347;27427;145;62568;17348;54696;23261;167231;134393;35102;0;367;169510;8881;265;0;7556;0;2237;7723;154448;391;6930;356;250308;35936;6932;4489;4608;89537;76670;67475;1097;101;2;2291;269;7852;0;22759;159;295;26004;91273;2054;570;1530;3094;8617
-1383168035556159486;40;9563;14796;27932;21441;0;69;12321;5073;0;105269;122466;138343;11937;253;112869;0;384;0;1467;0;1208;65561;194820;7911;582;24789;158887;24346;0;0;2772;109381;91704;74642;2937;0;0;1849;0;52596;5916;35814;124;147;89;199559;15;0;1423;3232;16477
-8209780645719699449;47;982;12073;61129;53313;1091;69418;83036;29490;0;13348;172402;4559;5332;7537;159476;3011;710;4084;3273;2731;623;21595;67600;13806;3866;0;402056;46261;0;1334;3478;151611;85770;53827;158;3055;17062;1861;5332;13975;48;46879;12476;4380;8864;419;317;582;2743;3991;0
8208936220789575692;40;7839;19611;68852;49215;7538;39090;46317;4159;0;76536;64058;4243;4239;11130;190936;0;5809;0;3478;0;356;63602;152097;0;7798;0;251289;49432;0;0;2361;199833;112555;118077;9693;0;0;4796;0;47845;2374;14771;9586;5136;696;65;597;144;499;1068;3244
6771162039751544850;43;3414;6408;65897;49381;2148;12207;40700;718;0;79273;194540;10474;3319;17860;158669;0;487;0;10345;0;5242;18340;143891;102;6656;0;315106;56120;471;11392;5440;130309;89670;92586;2934;0;0;1583;0;18854;822;10924;21721;40366;1739;2594;1977;725;7779;9619;8162
-7827537627346628587;35;1970;12608;61011;41271;6554;0;58144;0;0;214357;94938;21075;114;1958;141574;0;3072;0;2038;0;389;37014;323602;25099;2379;1765;163866;30294;0;0;4896;97120;90763;135607;6718;0;0;1354;0;26463;6014;26697;7608;0;0;8046;0;0;0;4582;4
1767381378766213156;44;14049;3557;38342;31843;2149;20983;46909;5135;5114;123579;210023;27625;174;12719;120225;4577;0;137;0;0;0;9156;143976;820;10095;13876;160110;34363;8999;10002;2610;129030;72914;50008;3003;385;3197;0;0;7535;1029;18601;6537;14601;41983;239486;1126;0;1495;5394;3493
2138365398070857769;42;0;9629;56068;28554;0;38547;28994;18932;0;341456;77451;0;0;4945;173960;909;0;2060;506;148;240;33241;174802;20489;10183;5550;160435;29116;17816;20431;3642;170605;89905;6717;0;1710;10221;96;6117;19899;0;6595;10366;13466;32313;21192;48;1589;5129;6892;0
5804295494750441515;43;0;13234;39972;53627;4810;13855;62822;0;816;181322;85894;0;0;37800;188352;8018;2118;2380;6169;0;1409;16414;132884;0;14718;469;198182;56333;5077;3176;3248;186459;88100;84672;3805;1557;20837;2068;9337;8303;335;12446;36438;21277;30300;0;7912;205;11500;2314;0
3697455294071181359;41;0;8626;47160;24126;6275;7443;4731;0;0;205236;129670;0;0;9961;209615;0;212;6885;1921;4667;0;49326;215077;632;31340;6687;155583;19301;11891;16674;2116;195010;103865;49818;1797;20;24562;138;11113;35768;0;8812;2778;270;41017;4950;195;0;358;5338;0
6704733945247830071;50;3938;13550;26790;14008;3137;40969;9155;3489;1162;54897;21093;97783;871;10608;125934;18624;0;6281;3015;3922;592;26356;93711;2727;21175;15179;39314;14157;8429;15244;2967;135273;91188;58795;784;2780;16979;52;14354;13996;53;22658;8111;18463;59618;504578;2125;620;2476;6622;2362
-6169650014520864699;36;26435;18722;50576;50150;183;4865;28679;0;0;227615;122441;26276;4040;1011;159472;0;0;0;160;0;0;66556;189957;0;2708;18754;269495;34588;0;0;2024;91559;85438;46513;2350;0;0;0;0;36803;1678;30363;3973;13158;13788;17792;5948;0;1432;1764;3698
5194902170171871310;42;606;20881;43382;24426;5015;18347;43415;34278;0;218460;74385;24301;0;14860;126495;0;11885;0;15435;0;3352;47852;192704;20614;7852;530;113020;29690;261;270;4470;121043;75134;62225;718;0;0;12513;0;30453;3077;24709;15740;1012;284;206463;1809;0;703;7126;1169
-4694439661580316575;48;25443;15823;46989;30826;4870;31082;32045;23828;0;175788;28739;10458;676;2224;173868;1433;3556;2777;17155;47;1581;35768;205768;0;13770;2744;136033;38988;11755;2049;5844;175792;101802;32224;2493;171;17228;2008;8332;25922;935;17286;1363;19511;46337;109148;1487;785;861;0;15352
-2075033528310951807;43;10007;31765;28571;26929;2074;65493;18327;58130;28920;113917;46619;116627;9222;1002;96580;32346;0;11848;83;4201;0;54428;123383;628;10091;7081;87065;21568;5457;7265;1991;44544;76057;34817;4776;3655;30840;0;39229;36862;0;7302;2540;0;47066;307362;0;0;0;939;3357
-1775544153090813787;46;15284;13245;52021;19447;850;14181;18014;7123;2794;192701;42350;52027;12564;8068;121805;13401;2741;8949;28219;0;3503;56522;294389;13157;28130;1177;86837;25426;1075;5732;8824;114990;84547;46897;1891;374;21187;10005;16685;49520;2137;24774;1811;0;31052;97911;0;0;0;4491;2136
3227955032917807294;42;21600;10219;37407;42153;8226;27885;28793;1716;0;87299;50668;19701;7769;25479;236189;742;3216;0;6610;0;3451;56472;175348;0;51821;0;167078;46608;2621;302;11459;209828;112299;68034;4818;0;0;5536;2834;47810;504;29718;15095;0;23071;3025;480;0;827;3483;2770
1374160836301426915;48;1342;3339;25924;50421;1336;31131;34602;1526;0;175304;79717;70615;21;416;176564;2923;213;7886;1581;0;10;11390;172050;17882;16869;9308;125189;33977;20428;8557;4930;84736;72520;25450;0;3344;29200;387;45046;15429;120;19409;3268;40268;49911;173075;157;1685;1608;3282;6618
3314930800721400044;45;2069;6984;37215;15734;3121;46796;4974;28280;11574;196817;130462;35783;63;8630;92560;77760;3353;9743;3672;2958;2450;34338;172114;0;5670;960;190194;16654;547;2812;3488;100889;74380;107534;11649;8762;25752;5742;13596;18263;501;35723;4696;0;20915;68705;0;0;0;0;16082
1284651793707438338;36;34141;12010;30860;19666;3919;18698;18611;15657;0;84239;64233;172312;5165;6601;92208;0;5274;0;5590;0;4358;24964;192521;0;5110;10260;111581;25460;0;0;2706;100505;67993;31432;4011;0;0;11030;0;41418;7613;29469;6750;0;1033;367459;0;0;0;0;26107
-4495999802999303924;48;17599;13159;32767;9259;422;94678;8099;7388;0;182287;161256;69562;1702;1420;132781;55;4488;6066;28463;12;486;19221;132409;3213;7831;1859;73563;9328;31260;37884;5896;71369;71716;50283;14439;525;22016;804;19472;12929;587;21034;1862;13522;77711;171336;2184;0;0;3312;11450
3100446868467880213;36;10;15551;58633;43308;6890;157;29059;0;0;101411;105095;16187;0;33463;156510;0;2466;0;3727;0;2024;56775;180450;17168;26577;0;307793;52074;0;0;3589;177044;97847;59227;3811;0;0;6382;0;36422;972;15958;22932;7807;0;0;575;0;1633;7498;3939
5252886015374266649;49;5453;4861;38855;29727;883;28282;46496;5590;9599;163844;110923;18467;4532;10749;156780;33347;0;8523;1334;2749;119;24395;203146;0;6432;5381;172646;33810;2193;5276;1944;106213;81140;93569;5557;6996;24125;128;17122;12325;2205;36612;6817;6692;37834;70529;3755;6921;4863;766;459
-1943021764233653968;41;0;4284;43777;24906;7179;37013;56519;914;0;147311;77863;0;0;12322;246293;0;2386;6244;8534;0;7213;18166;155741;208;27187;0;143484;53790;18808;15891;8386;173299;115677;81799;3501;0;3511;3076;27716;16038;3928;23259;5390;2707;72250;0;774;225;1549;1846;0
7227151502022807858;43;2853;35013;47430;25481;0;6058;83547;347;0;111670;166400;57502;389;350;160302;343;1589;919;6670;0;1488;74836;187619;20441;895;2340;159263;26709;0;0;13890;98230;110030;67170;6618;156;4750;0;4633;70937;2198;13325;2646;0;5903;77130;686;0;583;1348;277
-6115043869038997177;39;2834;3329;25160;46969;900;13454;43655;714;0;156002;325951;27;2720;6182;166880;0;4373;0;7536;0;4113;32817;136884;0;24941;51873;168223;43840;2661;1523;4142;87388;65922;107878;13313;0;0;5759;0;18547;16467;35174;1595;0;22997;3721;0;0;0;650;3850
-6984238597121502902;49;20307;5650;61597;56655;118;64356;73284;27923;12454;46214;187160;14385;7355;1933;148627;11244;536;8548;3029;473;938;13701;115515;0;18932;345;279810;46669;27184;27177;3284;76718;85860;47400;9404;2016;23208;26;30860;13344;2338;12221;818;1060;55912;3198;43;0;182;6181;4772
-4129800858298740366;37;48889;18669;38626;19316;2083;1284;20231;2376;0;196218;96745;44962;8520;10171;151889;0;0;0;0;0;0;82435;128598;16054;3546;4592;105044;14928;0;0;1383;146291;111718;133716;19343;0;0;273;0;45948;4130;28157;12687;304;0;110204;17;0;2970;2712;25935
4839117799609602431;42;18755;18387;35039;25747;1734;32753;24820;49792;0;126447;81553;126151;7410;9338;121608;0;0;0;316;0;193;41535;193939;5717;3128;1372;105512;19446;2071;87;2227;92212;85853;93143;5862;0;0;0;0;41570;1892;22467;5238;3963;9731;216582;102;1819;2928;3539;18986
-1481402802428178049;39;9082;7236;61117;47928;0;43365;42346;19590;0;135443;282565;11233;400;0;174772;0;0;0;508;0;595;9538;201146;0;6856;1022;244493;56825;3;2425;1580;84722;74407;34359;6;0;0;0;0;9918;725;15495;1279;31896;6631;26212;322;1198;4168;2941;6617
-9168202941419482732;45;0;8403;46797;47869;4857;35760;68807;28808;774;86678;157224;0;0;5868;168222;18567;2361;6615;2811;9059;116;30186;118393;1716;15165;6721;251812;53538;5584;3965;10186;170901;86179;16220;0;3453;49884;608;5307;10653;211;18439;10117;50043;21214;0;4363;51;9438;7021;0
-8593993988929744483;45;0;5165;39762;44924;4759;46203;53101;19235;16373;234465;48197;0;0;7113;138786;26699;1290;2723;10744;0;7008;24332;231693;7142;13626;4934;172136;51509;604;7161;1478;120799;78414;77665;19541;1819;8096;3634;8480;21887;1912;46467;10449;14246;15340;0;2777;28;3500;4748;0
9012265804321788325;41;0;29042;51965;44210;2839;12462;30775;319;0;242231;62268;5852;0;14524;165512;0;4959;0;3852;0;959;71990;281662;3418;2890;1062;120161;34436;4938;730;10667;146048;87074;78375;6520;0;0;7063;0;41505;1456;19020;14438;11880;15390;11516;993;0;5303;6363;4297
-1712212283330915926;42;0;5091;51194;57305;2591;87025;85853;69648;3075;125594;132465;0;0;6826;180050;8238;2996;1779;12322;1026;5145;20324;101587;0;25163;74;215729;68229;13582;13530;4843;134055;96970;24424;138;46;4902;8057;2267;13866;0;29837;7768;5033;29403;0;0;0;1053;1861;0
4851502698584871340;37;17;8251;33117;27694;1755;321;50124;637;0;420714;206569;7530;0;6;72053;0;859;0;1730;0;65;37395;301364;11894;10573;17357;172417;16878;0;0;12373;46084;46646;67287;4820;0;0;1525;0;27044;1719;28426;1;2270;0;20483;0;0;0;1370;1596
7726769585684222382;36;0;18643;68771;44408;0;20620;28056;2354;0;160022;92907;818;0;12673;191675;0;322;0;650;0;0;39638;208381;1640;3191;12028;248812;42626;6947;9130;4344;150850;98089;54069;1617;0;0;0;0;27373;0;10304;1551;53411;19088;11264;1484;0;7197;6011;0
-7037155892743106123;47;6764;9630;48739;29638;2580;3074;37495;0;0;212541;108608;116599;247;5593;161078;5489;263;543;1364;0;564;39583;110018;1063;13780;8887;183072;32145;2362;5090;2270;103167;102472;63168;3539;504;794;45;2650;11461;688;15941;6048;14569;28613;132345;5462;0;2933;5259;12227
-8483092848105745990;36;8590;8417;36424;37206;821;0;21606;0;0;233458;110390;16191;0;7716;182093;0;0;0;303;0;437;29993;206787;3537;7111;4879;180891;46808;0;0;2412;165662;82959;68537;4478;0;0;1214;0;26363;2094;29784;6559;35398;0;51650;620;0;2629;1447;35500
6652661074556359123;47;376;21819;50994;42173;3748;40616;46226;11181;1235;129460;59299;7844;0;15506;161036;18790;376;6973;1909;1556;774;52892;241582;25417;2897;0;160088;44242;2658;3654;4507;149883;96880;52630;505;2071;32720;16099;23285;30349;234;28586;7420;2990;12459;36062;1294;0;340;7329;0
3596405777432056297;45;208;2254;25847;33529;3687;84834;42402;78476;0;93128;282643;2963;0;11638;173917;3520;1228;2702;6410;0;925;16701;84805;0;9492;24819;185443;39918;12407;9500;4986;184274;77900;25381;2038;0;19864;1269;4264;7728;1204;31171;9229;1492;35204;11975;85;4853;4466;0;185
-1807069350482406931;43;0;9282;34855;11165;5292;81778;18563;46313;33005;89726;341118;0;0;8981;121267;48115;5718;1824;9590;0;6224;4966;66970;0;16957;7746;305655;17337;11861;7573;2352;130267;50330;36223;677;1163;3296;11645;4343;6828;0;15564;17608;2167;54883;0;1034;42;2936;7725;0
747316063166796311;47;99;3158;40744;21503;3112;40084;18447;24204;0;217380;54593;36846;0;4949;175142;2126;6676;1694;23461;198;7829;24142;235237;461;15269;2801;120533;15544;5238;860;5618;178047;82993;41881;219;85;4813;17041;7325;17645;540;23536;1721;2394;39115;122248;0;0;613;4851;7949
2165949945788502557;49;5742;21890;56616;17011;1651;51036;30643;8713;6;246372;59459;18679;0;3309;158344;7348;4704;1764;6283;255;1234;45445;276472;5883;5032;7549;122032;24730;4769;1903;3169;92576;86528;95805;915;1778;3827;1266;8160;32713;250;10891;12609;1303;40423;58810;2211;0;211;4901;7744
3212755384175432259;47;975;9405;62850;30234;1582;73146;37881;50622;33326;61179;163685;2478;0;25283;125296;12733;631;44;2517;899;3981;33519;111293;2904;9608;2128;305011;37380;2765;1808;3270;180435;78918;42727;166;0;13;3703;602;17209;0;31796;40261;7070;14494;11534;6075;0;4746;12778;4
-6175279514055077294;44;4932;7633;24133;29871;2322;45103;31079;4921;569;98578;24941;79802;528;488;173517;12458;891;3724;6063;0;5042;56471;190697;0;18531;3124;69353;47386;3074;1832;4365;86736;84659;71521;5186;6159;7590;7558;10931;32623;900;32061;2936;0;35428;321576;0;0;0;0;3672
6711770819665597012;39;0;3202;50690;59917;1199;3449;33379;57;0;244689;98739;641;0;12533;205252;0;617;0;75;0;247;20988;166400;6598;12787;22364;229056;41235;1150;0;3279;128713;79865;11628;556;0;0;755;0;13390;113;25419;20420;5392;11568;140892;309;0;908;2493;0
7124413135523418735;46;7989;8167;32027;35897;6481;2326;72013;0;2054;45636;81070;78381;9859;9688;172849;18524;1938;6573;7277;0;433;19473;111832;8788;47420;232;126781;27667;6915;617;11042;177346;102314;91123;9214;2812;11085;1451;42286;14746;3019;22530;11085;434;32457;171037;0;0;0;4116;3960
-7966304790864981379;47;4911;592;37635;23094;44;88562;43240;47737;0;106268;244074;32400;4081;12832;160572;2827;4890;10652;11317;0;2297;22592;110071;740;9923;778;175902;29316;3223;1498;4722;115407;78334;58281;2135;35;18853;2442;40057;8572;768;22904;5102;0;46898;50936;222;0;3863;1513;7852
3486630536514900607;40;0;14997;57234;38924;3873;17109;14394;251;0;130430;151852;8719;0;2838;151787;0;13;0;1776;0;935;42081;287638;22479;18157;3331;163737;31105;5779;3638;5146;129857;86355;125631;9183;0;0;328;0;28308;3747;21929;5590;31330;16414;11936;209;0;507;11417;0
-3149704989392235893;42;2563;9063;37048;49108;5549;71641;25240;75047;0;115302;136390;33034;0;15748;244978;0;2195;0;4408;0;1078;19753;83523;0;35589;1640;142140;55330;10687;6136;2478;164987;114347;63536;4434;0;0;1013;0;28495;2057;14942;6712;400;44128;15645;383;178;3910;4973;5156
2537496915046568623;43;13918;22803;57227;26729;1585;21435;32284;35351;0;112994;94011;39007;4799;23237;103907;0;1094;0;4401;0;1713;63918;259994;655;13006;0;169430;32316;221;2756;5740;94479;106275;104327;4229;0;0;86;0;36101;828;26295;4859;6091;22343;83867;1;108;2019;1825;22700
-9104026646729452857;35;13482;9813;45445;34384;325;0;46841;0;0;156408;194020;54948;13002;2908;161317;0;5896;0;7934;0;0;61569;116039;13422;4117;11685;188760;37454;0;0;11950;87406;77880;59625;5806;0;0;0;0;29190;4179;12650;2282;0;0;163031;1119;0;490;3956;21631
8463952549689430737;40;48905;19703;28624;13172;0;9638;23197;10476;0;102030;153766;204667;15695;5489;41352;0;700;0;6554;0;1890;56468;131848;1635;1390;8385;126650;11156;2265;451;4795;55476;68701;43578;32;0;0;0;0;34333;1305;17170;2678;42583;0;338553;615;0;1122;6811;17106
5513250368831623903;36;0;3188;73711;31457;4970;285;39917;0;0;117768;149995;0;0;3622;188261;0;131;0;147;0;1502;31249;310166;5959;30454;4143;183444;29271;2663;2067;5552;155916;82358;115507;3589;0;0;2165;0;26002;0;16810;4520;9607;13237;0;2121;0;1654;7556;0
-6101533070156885277;44;0;9968;49409;51868;36;58785;52044;68279;58;76923;224637;35389;0;8668;152808;5140;2;772;1417;0;125;17714;131892;6840;3646;9242;166601;50112;4732;6415;2266;92743;77051;98649;1982;691;3641;0;0;14058;0;11654;11035;9343;27359;98120;2146;3545;2892;10267;0
7632193993509442291;49;36110;3312;45634;27221;7502;37421;21527;26396;3049;113637;201517;22577;1274;4650;132577;21804;4007;7267;4855;0;263;24904;163107;30986;13917;1302;176700;23666;8491;9081;3872;132808;78163;46028;11290;3281;196;2626;24449;27820;5448;18285;4327;3402;45204;49044;238;0;300;10498;18931
-7310749570105863417;47;12292;1163;29056;27535;20069;49506;48411;23935;37036;222796;16913;65122;132;29829;125931;10568;76;151;401;165;1220;24676;126723;1911;18188;32948;66606;27062;49;29;4228;136145;94518;82851;4782;0;1215;5300;260;16396;629;10719;27340;0;16176;222228;0;0;417;1592;15669
6899796104108315406;44;0;12033;31168;20771;976;111051;47168;172011;1690;130457;180232;0;0;876;135549;3291;1034;1083;3192;0;356;29304;106578;136;12088;5416;288900;38355;7;977;1905;94714;52603;65038;9694;370;4687;3866;4716;15881;8576;40146;75;2540;12845;0;987;0;3002;4620;0
-8232861593809972452;41;1905;3332;50071;50749;5310;12386;56625;0;0;247010;65105;3656;1057;11637;147777;0;4693;0;5971;0;1038;29391;188243;34133;15907;17189;138412;36207;2971;104;3623;110521;82219;98507;1091;0;0;7679;0;34579;3040;28266;26790;3810;6164;114151;82;0;1777;7786;0
-4334151691390676129;44;0;7857;49699;46658;3607;70065;20103;15839;3092;214088;160110;0;0;27332;150950;16268;4166;4303;14098;22;4608;4863;95055;0;3639;16507;212127;57464;7786;10798;1654;122855;68996;14629;0;2097;40372;1922;16592;27670;0;16355;16681;28330;39512;21024;5317;2315;7883;5656;0
6129399092851250026;37;259;3866;55356;38814;989;116040;24901;97779;5929;162004;245399;4490;0;13085;121178;0;0;0;60;0;0;24188;142908;821;1758;19391;201627;18661;950;1508;2176;98598;77498;78021;6430;0;0;0;0;30526;0;7165;8847;0;12371;28494;0;0;231;5469;3177
-1609755391808236677;47;0;4121;28793;43979;3081;17624;61252;101;1289;170026;84355;35270;0;5523;185762;1091;1892;126;11150;0;3900;12303;118059;2479;26520;13211;117909;45563;709;948;5123;124185;94682;88172;7055;142;25;4984;324;17252;2400;30816;13023;27827;21089;211331;4512;0;6437;4500;49
129759964263617413;40;10951;12492;49841;35909;0;5456;19541;19584;0;116638;242940;108278;6516;5231;133224;0;0;1517;0;0;0;24067;170368;24854;917;8441;238317;29779;0;326;2289;135410;87159;57494;5346;0;229;0;13566;24618;0;11392;8223;12894;13301;425;3764;2029;6180;6236;5222
365073044793725833;42;0;8589;47142;41621;3984;30116;37042;9021;345;31871;274860;0;0;20698;165515;1119;655;757;3384;0;680;29745;64329;8159;10509;0;388202;50064;40;0;2082;187650;94863;34897;329;277;4224;1548;4816;20793;11;22090;31720;8156;10319;0;616;0;4628;3498;0
-7968838065655377013;45;868;7226;27459;29982;109;41980;33212;8179;0;281581;50824;84072;0;3394;154660;3794;2291;8042;14773;3549;6307;14515;208204;14378;15486;8237;137019;19281;1836;4103;4377;87640;74798;33569;0;3290;22777;12621;23141;17988;0;29446;6497;3828;34656;110204;1278;0;0;8183;1310
4961840889455448984;43;0;988;54274;30321;459;69115;26576;72470;39;239602;95176;23549;0;2915;149590;0;526;0;6038;0;2526;9151;202270;1868;3023;23766;179860;37008;19004;13887;3424;119644;61340;40965;5703;0;0;2712;0;5462;2887;26709;2325;18842;35581;60731;1499;133;5276;3593;137
-8394146755465178185;34;0;22615;33581;51284;3018;0;77717;0;0;113807;74347;40354;0;2180;214618;0;43;0;1104;0;166;58251;153183;38855;13583;0;170537;42876;0;0;7897;150285;94590;68474;3725;0;0;126;0;52532;1253;18383;5653;21224;0;111846;1989;0;5202;5666;0
-1984117110833409081;46;872;2520;41872;51334;1188;57058;21133;36595;0;24330;350252;4380;1035;12356;198647;6366;4124;485;8787;0;1386;39339;65773;0;5615;2170;288042;53836;1227;1893;4909;104166;73485;58030;23548;0;1020;7756;1657;24257;8598;29061;5772;13409;19148;1567;16;0;306;1126;518
-1049620188154031113;48;80;6713;38562;20063;887;86320;23567;74703;31977;77274;269145;27192;0;178;131887;62017;1168;3687;6291;7;1893;17711;110985;3425;7156;1141;254699;18000;449;4083;7011;120205;54949;13636;429;2984;4721;1271;15047;15844;508;32056;1808;3685;39468;60431;0;0;2013;2729;909
-8971451932698733571;47;31460;8270;44523;47288;1709;33840;41196;2923;0;156755;49162;46418;7857;12274;175823;5025;0;915;485;0;71;38786;184399;11455;10403;3258;145843;42911;3348;4950;2830;130052;100977;47774;3890;584;1187;180;4030;21661;0;15958;6667;1890;22138;173164;3167;3721;1449;908;7390
700872692009538564;35;25140;9380;18265;19608;613;11144;8986;6488;0;314758;34167;75562;4673;4408;80958;0;0;0;1002;0;0;18608;210599;7007;10789;6752;62510;23879;0;170;3151;64891;56937;44114;3984;0;0;0;0;8896;1866;24217;447;0;3085;474130;0;0;0;0;19780
4927500942296749094;40;0;608;45761;48801;401;49121;48385;69693;0;175423;225964;0;0;7215;145563;0;1773;47;3786;0;875;11594;141387;952;7932;27780;308645;38205;1333;117;2834;119565;64566;29015;9;0;27;2178;220;8414;0;32911;731;2038;31718;0;63;0;1115;4199;0
-2855282163752889296;45;17;3621;27215;38747;11155;56210;51150;33267;0;169724;122759;4861;0;13169;206584;13650;2789;5856;16858;7945;12028;20881;143341;0;31441;6606;158494;36179;2424;387;6944;178005;77670;21153;3600;5519;21313;4980;9206;6978;3145;20461;9131;0;16786;78651;0;30;32;0;2
6685312171854795840;40;0;31849;49658;19530;2824;58508;11569;39236;0;166521;188696;268;0;17792;136339;0;6520;150;19840;625;4361;27880;134336;17425;20636;1149;282527;22868;0;0;4241;119822;68692;72089;5309;0;276;2950;0;19047;5195;16558;19700;28883;2235;22399;0;0;5607;6854;0
-8928104786285292463;37;105988;3301;34065;25915;0;10131;43410;76;0;122283;95675;194292;36612;5552;105681;0;0;0;542;0;0;25009;91689;53101;6277;25899;125900;49793;4798;2252;7126;58781;91102;18078;0;0;0;0;0;25796;0;11391;308;4816;6138;184200;5236;0;7795;7107;64849
